participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,EV,best_weight,best_obj_weight,best_nll,AIC,BIC
1,"[1.1171179634539783, 0.2153752362450577, 0.5177607389774348]",[1.14209916 0.13083863 0.9999    ],[-120.30053392  -48.33902062   84.96240409  -56.88757139],[6.08592971e-01 1.36780944e-01 2.54625889e-01 1.96133179e-07],[0. 0. 0. 0.],"[0.9999822909011965, 0.9999996708450596, 0.9999999881508562, 0.9999999996121517, 0.9999999999916399, 0.9999999999954784, 0.9999999999969742, 0.999999999998219, 0.9999999999989289, 0.9999999999992217, 0.9999999999997616, 0.9999999999998775, 0.9999999999999309, 0.9999999999999732, 0.9999999999999932, 0.9999999999999986, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9967199022371567, 0.9998815462914239, 0.9999961223072273, 0.9999999164167875, 0.9999999547924142, 0.9999999697486189, 0.9999999821939068, 0.9999999892910932, 0.9999999922186817, 0.999999997616955, 0.9999999987752467, 0.9999999993094875, 0.9999999997328969, 0.9999999999317394, 0.9999999999857573, 0.9999999999975832, 0.9999999999996779, 0.9999999999999588, 0.9999999999999954, 0.9999999999999997, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",110.09233229994068,226.18466459988136,234.00017515784563
2,"[4.330839834949367, 0.24889316939928657, 0.317390439874926]",[0.31903351 0.99876715 0.2045627 ],[ 200.          100.         -199.99810245  649.07536485],[5.33669762e-24 5.33669762e-24 5.33669762e-24 1.00000000e+00],[0. 0. 0. 0.],"[0.5922456246607266, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",136.9668284861495,279.933656972299,287.74916753026326
3,"[0.5744687748795402, 0.6105453651440402, 0.19079876447349964]",[1.45123138e+00 1.17107013e-03 1.00000000e-04],[-2.75580492 -0.69322049 -0.93411651 -0.93302515],[0.68689657 0.27464363 0.02603619 0.0124236 ],[0. 0. 0. 0.],"[0.0005645784692811226, 0.005042138173592536, 0.027349543469801996, 0.16144169438137523, 0.6532736702864299, 0.7488321709192888, 0.7718759797566921, 0.8009883117431486, 0.8818381008800452, 0.9115284494365415, 0.9290297142461446, 0.9357198885006877, 0.9356871646415423, 0.9409769904116855, 0.9440156110909925, 0.9727445930764761, 0.9748030887287652, 0.9767491319875692, 0.9800738789394936, 0.9816278250962513, 0.9830362571828947, 0.9865999874866346, 0.9865193557773292, 0.9874461239575927, 0.9861374352577983, 0.98623057732389, 0.9870859534768965, 0.9872646145691006, 0.9883838280996899, 0.9886443781005526, 0.9904044031105828, 0.9906878848084327, 0.9911467568875202, 0.9915808656334175, 0.9919902179442668, 0.9923754165109224, 0.9925248924706728, 0.9922098866236448, 0.9913935830206396, 0.9915911784221852, 0.9921254162556632, 0.9923259150482479, 0.9926349815807021, 0.9929295688069804, 0.9932099411896126, 0.993476517738269, 0.9940916012481832, 0.9943855367682719, 0.9946053015300467, 0.9948137531476337, 0.9950114755575231, 0.9948953937330276, 0.9946798661128735, 0.9947570968346386, 0.9949466907793225, 0.9951271287916312, 0.9951929987792455, 0.9951212268646157, 0.9952869241868743, 0.9954450934108746, 0.9956325559527343, 0.9957778549073227, 0.9959165216899726, 0.9960489043050007, 0.9961753353432784, 0.9961351419733459, 0.9961047019494251, 0.9962405795468626, 0.9963600556646408, 0.9964741868176207, 0.9965832648982149, 0.9966875649832402, 0.9967877867294405, 0.9968848544500636, 0.9969777306994067, 0.9970666430620504, 0.9971518050972517, 0.9971546594899572, 0.9971633200418613, 0.9953300022851391, 0.9954532459578286, 0.9957608126358789, 0.9957788536225025, 0.995887103984589, 0.9959914172139441, 0.9960919692486918, 0.996188927664151, 0.9962788380535146, 0.9963704376952915, 0.9964588009766152, 0.9965440717959867, 0.996626386813877, 0.9966982867905456, 0.9967763105379911, 0.9968516659737087, 0.9969244696970434, 0.9969948323590696, 0.996991049116963, 0.9969916859064387, 0.9969961970371972]","[0.8495752963879488, 0.9806451988022138, 0.9964555284245589, 0.9994807471918576, 0.9999469169978525, 0.9999664531449953, 0.9999704404705823, 0.9999751498808167, 0.9999865979989973, 0.999990292306449, 0.9999923593466943, 0.9999931290839824, 0.9999931253457278, 0.9999937262604512, 0.9999940683973162, 0.9999971975395577, 0.9999974146690193, 0.9999976190955535, 0.9999979664730606, 0.9999981280262212, 0.9999982740100718, 0.9999986415290005, 0.9999986332430024, 0.9999987283993604, 0.9999985939770989, 0.9999986035559981, 0.9999986914399124, 0.9999987097768656, 0.9999988244969722, 0.9999988511662466, 0.9999990309506939, 0.9999990598482852, 0.9999991065898108, 0.9999991507690813, 0.9999991923934695, 0.9999992315304624, 0.9999992467093571, 0.9999992147159972, 0.9999991317140645, 0.999999151818144, 0.9999992061333662, 0.9999992265027099, 0.9999992578856968, 0.9999992877802538, 0.999999316215827, 0.9999993432373335, 0.9999994055299242, 0.9999994352710379, 0.9999994574958895, 0.9999994785675674, 0.9999994985465075, 0.9999994868179355, 0.9999994650343886, 0.9999994728412438, 0.9999994920011782, 0.9999995102290551, 0.999999516881605, 0.999999509632946, 0.9999995263660938, 0.999999542333811, 0.9999995612522186, 0.9999995759106475, 0.9999995898960039, 0.9999996032439323, 0.9999996159884611, 0.9999996119372311, 0.9999996088688573, 0.9999996225639561, 0.9999996346028645, 0.9999996461004962, 0.9999996570866179, 0.9999996675892608, 0.9999996776791593, 0.9999996874495901, 0.999999696796344, 0.9999997057425545, 0.9999997143099176, 0.9999997145970463, 0.9999997154682172, 0.9999995307154761, 0.9999995431567007, 0.9999995741915659, 0.9999995760113877, 0.9999995869293816, 0.9999995974480362, 0.9999996075853373, 0.9999996173584046, 0.9999996264193559, 0.9999996356488645, 0.9999996445506721, 0.9999996531394454, 0.999999661429106, 0.9999996686687836, 0.9999996765238881, 0.9999996841091909, 0.9999996914365485, 0.9999996985172078, 0.9999996981365221, 0.9999996982005988, 0.9999996986545268]",97.66612774294917,201.33225548589834,209.14776604386262
4,"[1.5603817713135977, 0.5225871162937193, 0.5377412918923662]",[1.32947652 0.10981876 0.9999    ],[-18.4309221  -55.53036808 -80.93051576 -37.20663726],[8.68447971e-01 1.31517415e-01 3.32363255e-05 1.37766998e-06],[0. 0. 0. 0.],"[0.9999822909011965, 0.9999996527572049, 0.999999987563976, 0.9999999997035547, 0.9999999998267853, 0.9999999998892964, 0.9999999999110465, 0.9999999999362406, 0.9999999999545081, 0.9999999999641818, 0.9999999999988782, 0.999999999999647, 0.9999999999998059, 0.9999999999999389, 0.9999999999999714, 0.9999999999999815, 0.9999999999999933, 0.9999999999999976, 0.9999999999999992, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9965402765372388, 0.9998756800862759, 0.9999970361482046, 0.9999982682034977, 0.9999988931874493, 0.9999991106434463, 0.9999993625334153, 0.9999995451713064, 0.9999996418885411, 0.9999999887850284, 0.9999999964695655, 0.9999999980597644, 0.9999999993896167, 0.9999999997140417, 0.9999999998142902, 0.9999999999337669, 0.9999999999754206, 0.9999999999923433, 0.9999999999980647, 0.9999999999995907, 0.9999999999999283, 0.9999999999999882, 0.9999999999999986, 0.9999999999999998, 1.0, 1.0, 1.0, 0.9999999999999973, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",85.2157958078232,176.4315916156464,184.24710217361067
5,"[3.0813390546665995, 0.36858206760537554, 0.9951432740790092]",[0.92856181 0.9999     0.43558981],[ 200.         100.        -199.9799895  649.925    ],[1.e-24 1.e-24 1.e-20 1.e+00],[0. 0. 0. 0.],"[0.8133905835472666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",101.73580653138941,209.47161306277883,217.2871236207431
6,"[1.8276750340552024, 0.23480593794655816, 0.11167283128424636]",[1.53150339e+00 9.00513694e-04 1.00000000e-04],[-1.14702172 -0.40062888 -0.71814474 -0.2699109 ],[0.58138298 0.35817902 0.04861628 0.01182171],[0. 0. 0. 0.],"[0.0005645784692811226, 0.005675289607136323, 0.00970094409015909, 0.011642674595531565, 0.056311977598132945, 0.06902574521901891, 0.12084925582821335, 0.38721323180821715, 0.46607158083072797, 0.4715194967189052, 0.4940693998086531, 0.8888459610835214, 0.944198234058807, 0.9475286353505405, 0.9511625944396854, 0.9547638576186953, 0.9581807632226841, 0.9640655885573272, 0.9541472895459551, 0.9572478285281778, 0.9601257267012053, 0.9627789094364608, 0.9652158549874598, 0.9643311413960662, 0.9641654108296696, 0.9644686047037947, 0.965078720875213, 0.9559929504879796, 0.959744671229174, 0.965826277494358, 0.9689445582090292, 0.9704309426757257, 0.9718404703909719, 0.9731726409462929, 0.9744289193447482, 0.9747275117877093, 0.9751372108863636, 0.9756244119019339, 0.9761643294894627, 0.977078143004451, 0.9722579390710918, 0.9739845182213535, 0.9794088427384606, 0.9801297323078418, 0.9808251957667461, 0.9814944334837534, 0.9821372150724375, 0.9830131897088318, 0.9836032779694884, 0.9841678845243511, 0.9847078043402195, 0.9852239317746238, 0.9857172195292646, 0.9858224240741386, 0.9859610837445418, 0.9861260592090954, 0.986311567436061, 0.987613887803049, 0.9879656127495762, 0.9883050929584011, 0.9884540696472174, 0.9886139753348906, 0.9887822712926576, 0.9889568540135801, 0.9897131187757999, 0.9901324372946917, 0.9903739525137848, 0.9888910343915065, 0.9891521919896434, 0.989406306470601, 0.9896534176861692, 0.9900100671866799, 0.99013450114333, 0.9903574237034973, 0.9905742322993861, 0.9906849497815341, 0.9908873201851767, 0.9910842987763233, 0.9913508252133995, 0.9914471782741145, 0.9916267275720256, 0.9917199472424115, 0.9918882893215905, 0.9923219492143787, 0.9924775129228343, 0.99262909912351, 0.9928235863524243, 0.9920705160118826, 0.9924200640423342, 0.9924979979652873, 0.9926454284460626, 0.9927891431379327, 0.9928597459886078, 0.992995219023648, 0.9931273821891473, 0.9932894749478878, 0.9934157606095376, 0.9935389099800325, 0.993593969001615, 0.9936513827080171]","[0.8495752963879488, 0.9827780425386902, 0.9898928798816214, 0.9915806967383399, 0.9983266484488282, 0.9986528127626816, 0.9992729063642944, 0.9998417377576011, 0.9998854308954035, 0.9998879098383837, 0.9998975892903685, 0.9999874922216718, 0.9999940888898073, 0.9999944612154342, 0.9999948645032997, 0.9999952611343428, 0.9999956347047556, 0.9999962718858721, 0.9999951934400028, 0.9999955329716191, 0.9999958461602917, 0.9999961332356183, 0.9999963955236228, 0.9999963004553177, 0.9999962826270758, 0.9999963152380993, 0.9999963807990726, 0.9999953958186028, 0.9999958047996161, 0.9999964610160121, 0.9999967942898308, 0.9999969523970651, 0.9999971018822953, 0.9999972427655467, 0.9999973752699658, 0.9999974067134034, 0.999997449825653, 0.9999975010462301, 0.9999975577493035, 0.9999976535767969, 0.9999971460730873, 0.9999973284363711, 0.999997897177164, 0.999997972288628, 0.9999980446462478, 0.9999981141784764, 0.9999981808727696, 0.9999982716224995, 0.9999983326636979, 0.9999983910004437, 0.9999984467239182, 0.9999984999347624, 0.9999985507388459, 0.9999985615673652, 0.9999985758358323, 0.9999985928070414, 0.999998611883698, 0.999998745605504, 0.9999987816600427, 0.9999988164350652, 0.999998831688113, 0.9999988480550167, 0.9999988652749767, 0.9999988831320026, 0.9999989604130715, 0.999999003211459, 0.9999990278456334, 0.9999988764004462, 0.9999989031044885, 0.999998929074823, 0.9999989543166391, 0.9999989907253122, 0.9999990034220192, 0.9999990261601036, 0.9999990482647482, 0.9999990595491788, 0.9999990801684455, 0.9999991002302611, 0.999999127362674, 0.9999991371678337, 0.9999991554341944, 0.9999991649152441, 0.9999991820322193, 0.9999992260998873, 0.9999992418985822, 0.9999992572885674, 0.9999992770272529, 0.9999992005544309, 0.9999992360647819, 0.9999992439786274, 0.9999992589461426, 0.9999992735321432, 0.9999992806962748, 0.9999992944399867, 0.9999993078443001, 0.9999993242792768, 0.9999993370799688, 0.9999993495596233, 0.9999993551381686, 0.9999993609546307]",102.62789524744677,211.25579049489355,219.07130105285782
7,"[4.258565989184565, 0.3482063849485851, 0.09731326369121898]",[1.62775320e+00 4.17901788e-04 1.00000000e-04],[-0.49960103 -0.66266367 -0.50095851 -0.20877633],[0.48696433 0.48724645 0.01289461 0.01289461],[0. 0. 0. 0.],"[0.0005645784692811226, 0.0004996032529537186, 0.002388976842180216, 0.016706943746028238, 0.028343908192842163, 0.155523938270054, 0.4169377431926849, 0.5163213406808564, 0.5369506860811923, 0.5713842767230732, 0.5766468945777247, 0.5984584156614944, 0.75916149428925, 0.8537997649569221, 0.8612990705923064, 0.86126434325738, 0.8875311278499101, 0.8945351335562493, 0.9015876583889467, 0.9083721153036385, 0.9095226889285262, 0.9120499665254932, 0.9153085526793963, 0.9189221002819407, 0.929936468217189, 0.9402621995141017, 0.940245904695242, 0.9343743659614596, 0.9373684969762885, 0.9400046867212619, 0.9426517376856001, 0.9452529227734601, 0.9477737689562122, 0.9522076269999479, 0.9536822779598367, 0.9552150103615352, 0.957022141860707, 0.9587690251427702, 0.9604482800745487, 0.9614910728039869, 0.9650264564915243, 0.9663699475613672, 0.9684639921500986, 0.9696831136776894, 0.9704225070260936, 0.9711816097053322, 0.9719489982155259, 0.9727161503021591, 0.9745362509504166, 0.975327098674973, 0.976095633362372, 0.97669686149483, 0.9772935591023099, 0.9778825093394937, 0.9784613123862457, 0.9790140404410762, 0.9801140497829849, 0.9806292061886466, 0.9811334889188734, 0.9815693701349594, 0.9819987465565385, 0.9824205168583413, 0.9824156383400146, 0.9828203455325248, 0.9836756497104071, 0.9840446758268128, 0.9847341252923031, 0.9841037753216139, 0.9844589780247395, 0.9848078811147826, 0.9851499442065774, 0.9854847709808581, 0.9854807573358179, 0.9860756597462701, 0.9863482377263698, 0.98661734970213, 0.9868824986217936, 0.9871432951733683, 0.987615638004092, 0.9878643694807909, 0.9880957837926635, 0.9883237625957606, 0.9885433833510914, 0.9887591510683257, 0.9889615732912843, 0.9891632125497524, 0.9895093446776455, 0.9896933505318254, 0.9900528817235057, 0.9898273791894986, 0.9898245871256418, 0.9900045207847109, 0.9901816276342275, 0.9903557849343325, 0.990526899608811, 0.9908138851710043, 0.9909598834296943, 0.9911164485611982, 0.9912540576237707, 0.9913899870135935]","[0.8495752963879488, 0.8332646982833737, 0.959907286465585, 0.9941477380922306, 0.9965829356697178, 0.9994571983470979, 0.9998601476269965, 0.9999063122037385, 0.99991375334733, 0.999924977057595, 0.9999265743557219, 0.999932895094564, 0.999968270382625, 0.9999828733877587, 0.9999838933485432, 0.999983888666301, 0.9999873255213254, 0.999988207873037, 0.9999890824867129, 0.9999899110412062, 0.9999900503297003, 0.9999903550484178, 0.9999907454591169, 0.999991175160325, 0.999992464321929, 0.9999936454565347, 0.9999936436130461, 0.999992975160447, 0.9999933170772476, 0.9999936163157566, 0.9999939151032808, 0.9999942070836538, 0.999994488517021, 0.9999949799086267, 0.9999951423274812, 0.9999953106120153, 0.9999955083315172, 0.999995698750812, 0.9999958811453634, 0.9999959940890839, 0.9999963751861689, 0.9999965192768605, 0.9999967430680415, 0.999996872910814, 0.9999969515011286, 0.9999970320618717, 0.999997113374067, 0.999997194532987, 0.9999973865747962, 0.9999974697950832, 0.9999975505382007, 0.9999976136153264, 0.9999976761404106, 0.9999977377788675, 0.9999977982830498, 0.9999978559947549, 0.9999979706557982, 0.9999980242654257, 0.9999980766889655, 0.9999981219583165, 0.9999981665128101, 0.999998210240137, 0.9999982097345679, 0.9999982516580014, 0.9999983401450923, 0.9999983782758823, 0.9999984494388614, 0.9999983843798681, 0.9999984210509072, 0.9999984570458248, 0.9999984923103388, 0.9999985268051278, 0.9999985263917697, 0.9999985876229951, 0.9999986156538218, 0.9999986433130257, 0.9999986705501569, 0.9999986973259237, 0.9999987457849767, 0.9999987712844526, 0.9999987949970787, 0.9999988183468167, 0.9999988408303342, 0.999998862909674, 0.9999988836146219, 0.9999989042310593, 0.9999989396014602, 0.9999989583945003, 0.9999989950942839, 0.9999989720788296, 0.9999989717937976, 0.9999989901593068, 0.9999990082297711, 0.9999990259929866, 0.9999990434397859, 0.9999990726872175, 0.9999990875597725, 0.9999991035038857, 0.9999991175134124, 0.9999991313481194]",106.03571796340213,218.07143592680427,225.88694648476854
8,"[1.0551328837093006, 0.9381204890177597, 0.003985195796013541]",[4.69262210e-02 3.20627611e-01 1.00000000e-04],[ 54.72361705 -88.68688642 266.7930128  181.14990742],[0.25712761 0.0077165  0.73297941 0.00217648],[0. 0. 0. 0.],"[0.0005645784692811226, 0.02132372658332888, 0.6967485700738132, 0.923063016253248, 0.9997293918084049, 0.9999977113807736, 0.9999999612520868, 0.99999999994672, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999445, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99999999999889, 1.0, 0.99999999998779, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9954304468012372, 0.9999564693924066, 0.9999916634367775, 0.9999999729264423, 0.9999999997710918, 0.9999999999961244, 0.9999999999999947, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999944, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999988, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",138.10848358610252,282.21696717220505,290.0324777301693
