participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,EV,best_nll,AIC,BIC
11,"[4.318865245576225, 0.4568453668398218, 0.2465651169834286, 0.005174020444150414]",[1.30602784e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00443808 0.00239652 0.00069172 0.000101  ],[0.61837986 0.35542588 0.01309713 0.01309713],[0. 0. 0. 0.],109.35261898722906,226.70523797445813,237.1259187184105
12,"[0.5071011518500015, 0.3142269809875403, 0.7674945544193619, 0.4488508391015979]",[0.75927078 0.98846426 0.76504565 0.44869454],[0.5952381  0.54761905 0.99313349 0.45242793],[6.51423612e-27 6.51423612e-27 6.51423612e-27 1.00000000e+00],[0. 0. 0. 0.],118.5961732881779,245.1923465763558,255.61302732030816
13,"[0.8817246166926689, 0.0894141800710134, 0.3689945178210753, 0.1089069594694305]",[7.75252841e-01 1.19975718e-01 9.99900000e-01 1.00000000e-04],[0.87031922 0.82456604 0.50721529 0.543872  ],[0.0092182  0.01133655 0.64107953 0.33836572],[0. 0. 0. 0.],133.66674723231878,275.33349446463757,285.7541752085899
14,"[2.9605692982202347, 0.6099786722251775, 0.09787832860425102, 0.919568680957338]",[8.09653253e-01 9.99900000e-01 1.00000000e-04 9.13780065e-01],[0.5952381  0.54761905 0.99994048 0.8094881 ],[1.e-28 1.e-28 1.e+00 1.e-28],[0. 0. 0. 0.],114.22591434980411,236.45182869960823,246.8725094435606
15,"[2.859652716954636, 0.8627138378860751, 0.5375947585928007, 0.47352467197018333]",[1.31642712 0.05877054 0.9999     0.9999    ],[0.81309167 0.64275043 0.15515832 0.0867062 ],[5.77869633e-01 4.21766690e-01 1.81838378e-04 1.81838378e-04],[0. 0. 0. 0.],93.08355696870068,194.16711393740135,204.58779468135373
16,"[1.3610509594344558, 0.8503828759386057, 0.5636053995349796, 0.08155254031715775]",[1.26626148e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00465402 0.00183456 0.0004059  0.00078301],[0.66225546 0.28370108 0.01345141 0.04059205],[0. 0. 0. 0.],111.73367833547107,231.46735667094214,241.8880374148945
17,"[0.35655277667585483, 0.5884957598595637, 0.09403351403557356, 0.926068319789321]",[1.29690804e+00 1.55955253e-01 9.24311611e-03 1.00000000e-04],[0.72736745 0.79801295 0.35983231 0.15143429],[4.39569616e-01 5.60430361e-01 1.13198514e-08 1.13198514e-08],[0. 0. 0. 0.],92.44380585268824,192.8876117053765,203.30829244932886
18,"[0.17750388224663338, 0.15590329876948386, 0.26867016648504166, 0.7896112547073145]",[1.60852810e+00 1.16735638e-03 9.92396618e-01 9.99900000e-01],[0.05255168 0.03115992 0.00433222 0.00294929],[0.61007066 0.36602592 0.01195171 0.01195171],[0. 0. 0. 0.],99.62501522072529,207.25003044145058,217.67071118540295
19,"[2.0061032085290385, 0.5640192400898082, 0.48230420815302183, 0.6538981928444014]",[0.89638485 0.07255714 0.09447232 0.9999    ],[0.60475232 0.48998551 0.42346769 0.45852572],[0.31420924 0.4919959  0.12595195 0.06784291],[0. 0. 0. 0.],130.59940800374793,269.19881600749585,279.6194967514482
20,"[1.6775729600806848, 0.36346973160695306, 0.6921920641225426, 0.08640945110533683]",[1.15443879e+00 1.00000000e-04 2.54189246e-01 1.99976844e-02],[0.00279511 0.00309671 0.00144019 0.00036863],[0.44630917 0.52306474 0.01531304 0.01531304],[0. 0. 0. 0.],126.90235076306953,261.80470152613907,272.2253822700914
21,"[2.9853377726965844, 0.9313311518139692, 0.15146408944217835, 0.21755043406891814]",[1.57509160e+00 1.00000000e-04 4.76019117e-01 6.34667178e-02],[0.00289495 0.00432473 0.00045589 0.00022798],[0.40499872 0.56980675 0.01259727 0.01259727],[0. 0. 0. 0.],102.9463826029024,213.8927652058048,224.31344594975718
22,"[0.6665300527314093, 0.10354918222993664, 0.7284421672181719, 0.866641982359497]",[2.14672954e+00 2.28586994e-02 1.00000000e-04 9.99900000e-01],[0.33574773 0.29690783 0.15820846 0.01592489],[0.52311347 0.46243622 0.01071351 0.0037368 ],[0. 0. 0. 0.],117.26947725352804,242.53895450705608,252.95963525100845
23,"[3.770513003472153, 0.3475389375374297, 0.9358313793613969, 0.20136689688762072]",[6.67534609e-01 2.39188369e-01 1.00000000e-04 9.99900000e-01],[0.41159653 0.47083645 0.55003944 0.56729189],[4.04441070e-02 2.04488415e-01 7.55041610e-01 2.58681290e-05],[0. 0. 0. 0.],134.18137121228108,276.36274242456216,286.7834231685145
24,"[3.1224523768941266, 0.8897825703822196, 0.022382193564599147, 0.6561203717380778]",[1.14233532e+00 2.80108248e-01 1.00000000e-04 6.62021375e-01],[0.90892296 0.86720319 0.55348961 0.70356919],[1.77591845e-04 5.71541225e-04 9.98438153e-01 8.12713724e-04],[0. 0. 0. 0.],99.49696484765465,206.9939296953093,217.41461043926168
25,"[0.12449659973570795, 0.9827829765089601, 0.6895389862218388, 0.9509057894857563]",[0.47304169 0.35462497 0.9999     0.99172355],[0.53139146 0.48828966 0.5918949  0.47601988],[8.45608538e-01 1.54388982e-01 7.29074213e-07 1.75043156e-06],[0. 0. 0. 0.],136.39116890505977,280.78233781011954,291.2030185540719
26,"[4.328851601419557, 0.45010731880642935, 0.2581023791286666, 0.3535882283279411]",[0.90157871 0.99923217 0.25843261 0.35360038],[0.5952381  0.54761905 0.99954296 0.45238095],[2.87700974e-20 2.87700974e-20 2.87700974e-20 1.00000000e+00],[0. 0. 0. 0.],104.85663099531308,217.71326199062617,228.13394273457854
27,"[3.49531833816361, 0.011984542561602982, 0.7328436836985845, 0.217493673704538]",[1.24105399e+00 1.00000000e-04 7.96465825e-01 1.00000000e-04],[0.003269   0.00163671 0.00072734 0.00030211],[0.62876772 0.3141644  0.04284765 0.01422023],[0. 0. 0. 0.],117.9825186440495,243.965037288099,254.3857180320514
28,"[4.729752851961959, 0.3482277096428953, 0.9604880864009405, 0.15571426581831677]",[0.21126552 0.9999     0.42268675 0.14904677],[0.59523809 0.1905119  0.40477143 0.8094881 ],[1.0000000e+00 9.9999999e-29 9.9999999e-29 9.9999999e-21],[0. 0. 0. 0.],137.9635816664417,283.9271633328834,294.34784407683577
29,"[4.643736400173088, 0.40694746340337706, 0.3390718839929873, 0.9328363361430754]",[4.99990000e+00 7.11906067e-04 1.00000000e-04 9.99900000e-01],[0.00871134 0.00866191 0.01815607 0.00284592],[0.42245794 0.44425879 0.1116905  0.02159277],[0. 0. 0. 0.],121.51129726591924,251.02259453183848,261.4432752757908
30,"[2.737860944090068, 0.34634967253933097, 0.9062791843376838, 0.04335964394941202]",[1.39868776e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00458723 0.00257996 0.00035593 0.00030395],[0.62824946 0.34623055 0.01275999 0.01275999],[0. 0. 0. 0.],102.4633169824637,212.9266339649274,223.34731470887976
31,"[3.4409712886133854, 0.17105344197338476, 0.36168910219449657, 0.544834159154613]",[1.19507856e+00 2.68167419e-02 9.99900000e-01 1.00000000e-04],[0.59196044 0.38566224 0.1686077  0.07830186],[0.61621187 0.34674273 0.0341153  0.00293009],[0. 0. 0. 0.],114.88960964994511,237.77921929989023,248.1999000438426
32,"[3.688738274742666, 0.7459981205133083, 0.27267575904441255, 0.9162779474433598]",[1.15363994e+00 2.32980255e-01 9.21703679e-03 1.00000000e-04],[0.62584857 0.53262404 0.68590498 0.44029594],[0.06733706 0.92221945 0.0021909  0.00825259],[0. 0. 0. 0.],95.85561308753752,199.71122617507504,210.13190691902741
33,"[0.5522636061857167, 0.2929124228197818, 0.08533111552428979, 0.5424665793646957]",[6.67184131e-01 6.04859883e-01 1.00000000e-04 1.00000000e-04],[0.98511109 0.86278476 0.83999978 0.72244071],[2.72179278e-03 9.97278207e-01 1.80809129e-32 1.80809129e-32],[0. 0. 0. 0.],127.6144768423272,263.2289536846544,273.64963442860676
34,"[2.4943476166629734, 0.011221413432967238, 0.14370188193415895, 0.47415203726429267]",[1.46011506e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00478611 0.00235564 0.00055781 0.00020198],[0.64487849 0.32893058 0.01309547 0.01309547],[0. 0. 0. 0.],101.0288116018099,210.0576232036198,220.4783039475722
35,"[0.6854525448156981, 0.7332695617668895, 0.3174222191832459, 0.9766464750651174]",[1.65990048e+00 1.00000000e-04 1.99048895e-01 1.00000000e-04],[0.00384127 0.00332836 0.00043989 0.00025297],[0.51289226 0.46159096 0.01275839 0.01275839],[0. 0. 0. 0.],106.17710430242067,220.35420860484135,230.77488934879372
36,"[4.309786248498463, 0.40323448310579163, 0.73368729954521, 0.4065642753150506]",[3.31293002e+00 1.00000000e-04 1.55438537e-02 1.00000000e-04],[0.00275658 0.0009928  0.00097701 0.00079904],[0.65651439 0.23418978 0.06246124 0.04683459],[0. 0. 0. 0.],122.90519974283342,253.81039948566684,264.2310802296192
37,"[1.062912975046286, 0.014766688851377458, 0.5071449276146724, 0.8624761687100094]",[1.03487949 0.9999     0.9999     0.96648407],[1.         0.32006    0.40482142 0.999976  ],[1.e-24 1.e-24 1.e+00 1.e-24],[0. 0. 0. 0.],88.03329999999701,184.06659999999403,194.4872807439464
38,"[2.224961775389757, 0.6758782244439259, 0.8255665322747759, 0.2027517926301557]",[0.23528132 0.85184742 0.9999     0.9999    ],[0.59523798 0.54747248 0.91182509 0.75663389],[6.74972658e-32 6.32079848e-14 9.99999999e-01 7.54739193e-10],[0. 0. 0. 0.],137.81521989351333,283.63043978702666,294.051120530979
39,"[2.3429361606803707, 0.0664426612829566, 0.4998410624404444, 0.39731571534953153]",[1.18810087e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00318939 0.00226375 0.0005453  0.0008187 ],[0.54286481 0.40006694 0.01422175 0.0428465 ],[0. 0. 0. 0.],123.54790459187423,255.09580918374846,265.51648992770083
40,"[0.8108185977701321, 0.031563734345270184, 0.5565737171714121, 0.9735052214337969]",[0.9033189  0.16133137 0.9999     0.9999    ],[0.9235561  0.72345748 0.52178066 0.51474831],[0.00100847 0.47215111 0.05591543 0.47092498],[0. 0. 0. 0.],127.41174485205322,262.82348970410646,273.2441704480588
41,"[3.309324457895053, 0.7889255781921319, 0.6898162038377125, 0.15935131495395566]",[7.94761458e-01 5.89909687e-02 1.00000000e-04 9.99900000e-01],[0.46250909 0.31397185 0.4105512  0.41997602],[0.38236816 0.34850886 0.16432003 0.10480296],[0. 0. 0. 0.],137.6302272887302,283.2604545774604,293.68113532141274
42,"[0.7090699832041656, 0.06582622210406656, 0.48851536476726437, 0.33400369455727025]",[0.98598261 0.12908221 0.05802973 0.9999    ],[0.62334705 0.42167853 0.49732405 0.43263686],[0.04161857 0.24128628 0.50703866 0.2100565 ],[0. 0. 0. 0.],118.68678963645614,245.37357927291228,255.79426001686465
43,"[0.6244699555378038, 0.1567856299795208, 0.685518516267688, 0.5632186350367789]",[0.73126689 0.06845628 0.14695442 0.9999    ],[0.5670132  0.50457024 0.4433481  0.33267733],[0.44874035 0.33556325 0.10205558 0.11364082],[0. 0. 0. 0.],135.40488553073135,278.8097710614627,289.23045180541504
44,"[0.5022825015759597, 0.18894669891631974, 0.6180544872265197, 0.13295112851999852]",[1.21022514e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00464127 0.00155256 0.0003539  0.00079923],[0.71629365 0.24325108 0.01345269 0.02700259],[0. 0. 0. 0.],107.44754398155206,222.89508796310412,233.3157687070565
45,"[3.811640674314797, 0.4686214273044296, 0.5732665217453377, 0.2557283744874174]",[1.72329264e+00 5.69658510e-04 2.84019047e-01 1.00000000e-04],[0.02385791 0.01751238 0.00154815 0.00086563],[0.55783528 0.4175318  0.01231646 0.01231646],[0. 0. 0. 0.],97.2620295758116,202.5240591516232,212.94473989557557
46,"[1.8893702365444196, 0.7950175194937543, 0.038720944219594, 0.48394433072650284]",[0.50057204 0.9999     0.06063817 0.47656969],[0.59523809 0.54761905 0.4047619  0.8094881 ],[1.e-12 1.e-12 1.e+00 1.e-12],[0. 0. 0. 0.],132.65120101492772,273.30240202985544,283.7230827738078
47,"[0.9248445964264609, 0.7641349929746349, 0.5307681533840019, 0.18482302442785173]",[1.45727621e+00 1.00000000e-04 9.52660517e-01 1.00000000e-04],[0.0054819  0.00196574 0.00028796 0.00022798],[0.71271685 0.26240304 0.01244005 0.01244005],[0. 0. 0. 0.],90.38128084935212,188.76256169870425,199.18324244265662
48,"[2.497971356673102, 0.36959915390844356, 0.176587752349422, 0.2635787479119661]",[1.17558853e+00 2.69718875e-02 9.99900000e-01 1.00000000e-04],[0.40772729 0.33592727 0.17748373 0.07876692],[0.47684978 0.47015107 0.05004756 0.00295159],[0. 0. 0. 0.],121.49975614572607,250.99951229145213,261.4201930354045
49,"[2.4383229809840925, 0.492484686917488, 0.925366374792095, 0.8916815585070326]",[1.42118066e+00 1.00000000e-04 9.94970198e-01 9.99900000e-01],[0.0032547  0.00243519 0.00048982 0.00110218],[0.52173651 0.42032947 0.01443027 0.04350374],[0. 0. 0. 0.],126.61278005249906,261.2255601049981,271.64624084895047
50,"[0.42572905275132894, 0.6926728071465428, 0.6377051789479351, 0.030556020286701967]",[7.61881574e-01 3.66741740e-01 1.00000000e-04 1.00000000e-04],[0.53351637 0.4019227  0.49936427 0.45569129],[9.06676673e-01 2.35600839e-02 6.97632432e-02 3.48048982e-14],[0. 0. 0. 0.],128.7149349550924,265.4298699101848,275.8505506541371
51,"[2.102523253317092, 0.5983966260230477, 0.13799615396617337, 0.01700399032443977]",[1.39217587e+00 1.24767520e-03 9.99900000e-01 1.00000000e-04],[0.06461009 0.02420147 0.00254208 0.00284115],[0.71348238 0.26294378 0.01178692 0.01178692],[0. 0. 0. 0.],89.52905548124654,187.0581109624931,197.47879170644546
52,"[0.9808355729482165, 0.16259845589630856, 0.287135575942038, 0.3534383325774618]",[1.67035288e+00 1.00000000e-04 6.57493042e-01 1.00000000e-04],[0.0047364  0.00265472 0.00030395 0.000101  ],[0.61276265 0.36235671 0.01244032 0.01244032],[0. 0. 0. 0.],94.33726650657746,196.67453301315493,207.0952137571073
53,"[0.13498656656287059, 0.0005925835342191169, 0.27528072721710617, 0.2241630618815463]",[1.12422803e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00396078 0.00205753 0.00100853 0.00058082],[0.61774501 0.33820393 0.01464055 0.02941051],[0. 0. 0. 0.],122.96208860268258,253.92417720536517,264.34485794931754
54,"[3.562305673225183, 0.886721041603855, 0.7414140659388381, 0.567182437469641]",[1.31820245e+00 4.95652172e-02 1.00000000e-04 9.99900000e-01],[0.40986022 0.3888188  0.34035881 0.23780033],[0.4595216  0.35882987 0.11209764 0.06955088],[0. 0. 0. 0.],135.61314212406572,279.22628424813144,289.6469649920838
101,"[1.8891156877918187, 0.987379503581972, 0.8312297285588086, 0.10122590049643278]",[1.40718741e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00533281 0.00147477 0.0005758  0.00037992],[0.72400448 0.24980433 0.0130956  0.0130956 ],[0. 0. 0. 0.],98.26636772460216,204.53273544920432,214.9534161931567
102,"[1.0932207161186933, 0.3522649795102357, 0.7232886927654236, 0.48271609213926747]",[0.84011125 0.05224021 0.9999     0.9999    ],[0.43588964 0.41628592 0.36894264 0.22694361],[0.59243854 0.26702927 0.10756563 0.03296656],[0. 0. 0. 0.],133.37919241155922,274.75838482311843,285.1790655670708
103,"[1.0990374225440314, 0.22123172331370075, 0.22289558158153808, 0.750540983123758]",[1.53805472e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00478597 0.00267172 0.00020398 0.00015199],[0.60980281 0.36592047 0.01213836 0.01213836],[0. 0. 0. 0.],95.61201925195772,199.22403850391544,209.6447192478678
104,"[3.559297150559741, 0.6704439563394455, 0.26292267006628495, 0.8623338094863611]",[7.83291779e-01 1.00000000e-04 9.80772346e-01 9.99900000e-01],[0.00158102 0.00116774 0.00154947 0.00122525],[0.42580781 0.37039581 0.11120766 0.09258873],[0. 0. 0. 0.],138.52542104286098,285.05084208572197,295.4715228296743
105,"[1.021605120410799, 0.036985947266016964, 0.4536366194710929, 0.946977460022389]",[4.99990000e+00 5.55343328e-04 1.00000000e-04 9.99900000e-01],[0.00620576 0.00433674 0.01033366 0.00854763],[0.40025523 0.28694301 0.15683474 0.15596702],[0. 0. 0. 0.],136.24248853027783,280.48497706055565,290.905657804508
106,"[0.8530277611400338, 0.2250928503910723, 0.41730742426026113, 0.13544370663825644]",[1.21655947e+00 4.03965623e-02 9.99900000e-01 1.00000000e-04],[0.72567906 0.57077548 0.21548629 0.1415956 ],[0.52227359 0.47584482 0.00094079 0.00094079],[0. 0. 0. 0.],107.90100019681145,223.8020003936229,234.22268113757528
107,"[1.4617753814689327, 0.4408419121781745, 0.8415704137174427, 0.3657810116803308]",[1.02396723e+00 1.22113200e-01 1.00000000e-04 9.99900000e-01],[0.56503317 0.46208707 0.53127839 0.50130452],[0.51047298 0.2108714  0.15733239 0.12132324],[0. 0. 0. 0.],123.4249531375743,254.8499062751486,265.27058701910096
108,"[2.7522213878510797, 0.3833799050213353, 0.006610688469715762, 0.4505310766343405]",[4.99990000e+00 3.54588974e-04 1.62475683e-03 1.00000000e-04],[0.00805089 0.00502522 0.004456   0.00212303],[0.54922032 0.35427765 0.04819706 0.04830498],[0. 0. 0. 0.],132.35263490726797,272.70526981453594,283.1259505584883
109,"[2.3717704439468923, 0.9903593561471866, 0.9934737794494469, 0.7946949279054316]",[0.75004843 0.94428952 0.9999     0.79511277],[0.59523268 0.5476158  0.96683987 0.4534306 ],[9.63259439e-06 9.99990367e-01 8.76193618e-11 1.69499456e-31],[0. 0. 0. 0.],119.74787385789854,247.49574771579708,257.91642845974945
110,"[0.17358501574550103, 0.7986313924882402, 0.6652916350617908, 0.6766915181320358]",[0.77828071 0.99739777 0.66519994 0.6766869 ],[0.59523808 0.19140556 0.99869889 0.45238096],[1.47292365e-27 9.97404525e-01 2.59547520e-03 1.47292365e-27],[0. 0. 0. 0.],117.01742332717428,242.03484665434857,252.45552739830094
111,"[0.4127730338024888, 0.6763700286482254, 0.5491717838754603, 0.5320084392471166]",[0.41747606 0.33564876 0.9999     0.57757623],[0.58386085 0.48775355 0.53802416 0.58982238],[7.42990393e-06 9.87811447e-01 1.18816241e-02 2.99498942e-04],[0. 0. 0. 0.],137.0293920557971,282.0587841115942,292.47946485554655
112,"[4.759002919408817, 0.41467247307371924, 0.22779393539668058, 0.5493907742248806]",[2.10605757e+00 2.87983134e-02 1.00000000e-04 2.59210697e-01],[0.36826485 0.31673452 0.17671257 0.11867089],[0.57315601 0.3675165  0.05150903 0.00781846],[0. 0. 0. 0.],121.30402280127885,250.6080456025577,261.02872634651004
113,"[2.255832239223109, 0.9750885965516201, 0.7220028851823542, 0.4421036747688255]",[1.63839249e+00 1.00000000e-04 2.85560369e-01 1.00000000e-04],[0.00423929 0.00297864 0.00047189 0.00015199],[0.56424509 0.41023741 0.01275875 0.01275875],[0. 0. 0. 0.],102.5397974543339,213.0795949086678,223.50027565262016
114,"[1.7763711263716657, 0.6486411798571037, 0.6602743023905753, 0.2066256460325871]",[1.15407461e+00 1.00000000e-04 5.69947319e-01 1.00000000e-04],[0.00320713 0.00109611 0.00084316 0.00043876],[0.66190656 0.26459471 0.04408208 0.02941665],[0. 0. 0. 0.],119.70955260358582,247.41910520717164,257.839785951124
115,"[0.2685494062159784, 0.0927023402171386, 0.21111187670437487, 0.03512003802645782]",[1.18446716e+00 2.58584446e-02 9.99900000e-01 1.00000000e-04],[0.63405051 0.41673145 0.18097208 0.05744585],[0.6090376  0.38496456 0.00299892 0.00299892],[0. 0. 0. 0.],112.11481231762994,232.22962463525988,242.65030537921226
116,"[3.722234154269185, 0.36085731378447583, 0.44131504298396157, 0.8463730780221429]",[2.26839679e+00 2.16310721e-02 1.00000000e-04 9.99900000e-01],[0.         0.25292866 0.30484301 0.05405352],[0.0070204  0.96511017 0.02084904 0.0070204 ],[0. 0. 0. 0.],96.12939169026723,200.25878338053445,210.67946412448683
117,"[1.196160665131093, 0.05727651612301499, 0.41165899895367214, 0.6332198636757995]",[1.38005233e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00523344 0.00178212 0.00045589 0.00037992],[0.71445168 0.25969809 0.01292511 0.01292511],[0. 0. 0. 0.],96.7940955937226,201.5881911874452,212.00887193139758
118,"[0.6987637534368696, 0.9260373006948037, 0.13267654418241834, 0.0483160810772909]",[4.99990000e+00 3.56355556e-04 2.49517932e-01 9.65903843e-01],[0.00385721 0.00258748 0.00673617 0.00621135],[0.38505142 0.29556603 0.15983817 0.15954438],[0. 0. 0. 0.],135.74383090062946,279.4876618012589,289.90834254521127
119,"[3.6808744967255826, 0.6041293888636813, 0.45733214928715604, 0.6889453690136906]",[1.81451031e+00 2.02711261e-02 1.00000000e-04 9.99900000e-01],[0.48656708 0.35294677 0.20939102 0.0452876 ],[0.61178719 0.37897981 0.0046165  0.0046165 ],[0. 0. 0. 0.],122.17167672373844,252.3433534474769,262.76403419142923
120,"[4.662555154815075, 0.30414359143280323, 0.3592786858907663, 0.1915371509822494]",[2.20516932e+00 2.37785013e-02 1.00000000e-04 9.99900000e-01],[0.31492313 0.29246106 0.19566792 0.04401111],[0.47265604 0.50479669 0.01894666 0.0036006 ],[0. 0. 0. 0.],123.00760333412883,254.01520666825766,264.43588741221004
121,"[3.068799173352854, 0.6595327441060287, 0.3068841269864581, 0.6499316356642266]",[1.81774638e+00 2.22981716e-02 1.00000000e-04 9.99900000e-01],[0.22289392 0.24056283 0.62213548 0.05492451],[0.47075038 0.50910761 0.01007101 0.01007101],[0. 0. 0. 0.],105.2734457771217,218.5468915542434,228.96757229819576
122,"[1.9295148324072928, 0.08931886555343556, 0.9458055892219488, 0.2547288042013881]",[3.79289226e+00 1.00000000e-04 4.73268137e-02 1.97023420e-01],[0.00227349 0.00113689 0.00116599 0.00088679],[0.57645918 0.30495996 0.06776798 0.05081288],[0. 0. 0. 0.],133.44020518226122,274.88041036452245,285.3010911084748
123,"[1.1640576582163937, 0.8237635895070622, 0.12954003424312935, 0.9555908202729865]",[9.4927108e-01 1.0000000e-04 9.9990000e-01 1.0000000e-04],[0.00252253 0.00144511 0.00103225 0.00063024],[0.57807797 0.32823008 0.04682172 0.04687023],[0. 0. 0. 0.],130.2278214838658,268.4556429677316,278.87632371168394
124,"[2.2344182590348187, 0.6383303772532216, 0.1266987415037097, 0.13710991697811203]",[1.20958386e+00 1.00000000e-04 2.42268481e-01 1.00000000e-04],[0.00222383 0.00191691 0.00069638 0.00070038],[0.4927418  0.43274499 0.02974976 0.04476345],[0. 0. 0. 0.],128.23944178905325,264.4788835781065,274.89956432205884
125,"[0.5797853443156972, 0.573550579398949, 0.924008999550883, 0.9853939895800461]",[0.70239284 0.94936089 0.92425702 0.98540027],[0.03014214 0.20856147 0.40483529 0.4532504 ],[1.00000000e+00 3.69174197e-20 1.22931047e-26 4.32343564e-11],[0. 0. 0. 0.],123.50478691262985,255.0095738252597,265.4302545692121
126,"[2.651595044355926, 0.006669574453773939, 0.8025965689546352, 0.9739951159428174]",[1.40451882e+00 5.57892953e-02 1.00000000e-04 9.99900000e-01],[0.448967   0.3731158  0.41580608 0.339741  ],[0.34935052 0.5946042  0.05156678 0.00447849],[0. 0. 0. 0.],133.68356114546788,275.36712229093575,285.7878030348881
127,"[0.539094241144711, 0.5655919925570252, 0.3795980775533171, 0.031669340655704356]",[1.23827145e+00 6.47656668e-02 9.99900000e-01 1.00000000e-04],[0.82320272 0.59022998 0.24138325 0.23939882],[7.45229553e-01 2.54535908e-01 1.17269367e-04 1.17269367e-04],[0. 0. 0. 0.],95.52558575396787,199.05117150793575,209.47185225188812
128,"[2.5693693934148896, 0.6983693499490218, 0.6025399868118734, 0.9763280281697887]",[8.08707772e-01 6.88891721e-01 1.18336107e-04 9.33689618e-01],[0.58415813 0.30107346 0.42435257 0.5597104 ],[9.70156337e-01 2.98378101e-02 5.85310780e-06 8.05149467e-32],[0. 0. 0. 0.],118.2450111117163,244.4900222234326,254.91070296738496
