choice,trial_all,trial,partial_feedback,unchosen_outcome,unchosen_outcome_rel,outcome,outcome_rel,sub,phase,transfer_trial,transfer_choice
,,,,,,,,104,transfer,1.0,[1 3]
,,,,,,,,104,transfer,2.0,[5 1]
,,,,,,,,104,transfer,2.0,[4 3]
,,,,,,,,104,transfer,2.0,[6 2]
,,,,,,,,104,transfer,1.0,[1 2]
,,,,,,,,104,transfer,1.0,[1 5]
,,,,,,,,104,transfer,2.0,[2 7]
,,,,,,,,104,transfer,2.0,[4 7]
,,,,,,,,104,transfer,2.0,[6 5]
,,,,,,,,104,transfer,1.0,[5 4]
,,,,,,,,104,transfer,1.0,[1 8]
,,,,,,,,104,transfer,1.0,[1 7]
,,,,,,,,104,transfer,2.0,[7 5]
,,,,,,,,104,transfer,2.0,[5 3]
,,,,,,,,104,transfer,1.0,[5 6]
,,,,,,,,104,transfer,1.0,[2 8]
,,,,,,,,104,transfer,1.0,[3 6]
,,,,,,,,104,transfer,1.0,[3 7]
,,,,,,,,104,transfer,2.0,[6 8]
,,,,,,,,104,transfer,1.0,[7 6]
,,,,,,,,104,transfer,2.0,[7 5]
,,,,,,,,104,transfer,1.0,[3 5]
,,,,,,,,104,transfer,1.0,[1 7]
,,,,,,,,104,transfer,2.0,[6 3]
,,,,,,,,104,transfer,1.0,[1 5]
,,,,,,,,104,transfer,2.0,[4 2]
,,,,,,,,104,transfer,2.0,[8 7]
,,,,,,,,104,transfer,1.0,[3 4]
,,,,,,,,104,transfer,1.0,[3 1]
,,,,,,,,104,transfer,1.0,[5 2]
,,,,,,,,104,transfer,1.0,[1 4]
,,,,,,,,104,transfer,1.0,[5 8]
,,,,,,,,104,transfer,1.0,[3 8]
,,,,,,,,107,transfer,1.0,[5 2]
,,,,,,,,107,transfer,1.0,[6 4]
,,,,,,,,107,transfer,2.0,[4 5]
,,,,,,,,107,transfer,1.0,[1 2]
,,,,,,,,107,transfer,2.0,[1 5]
,,,,,,,,107,transfer,1.0,[1 6]
,,,,,,,,107,transfer,2.0,[3 1]
,,,,,,,,107,transfer,1.0,[3 1]
,,,,,,,,107,transfer,1.0,[3 2]
,,,,,,,,107,transfer,1.0,[7 1]
,,,,,,,,107,transfer,1.0,[1 2]
,,,,,,,,107,transfer,2.0,[8 5]
,,,,,,,,107,transfer,2.0,[7 1]
,,,,,,,,107,transfer,2.0,[8 3]
,,,,,,,,107,transfer,1.0,[7 3]
,,,,,,,,107,transfer,1.0,[5 8]
,,,,,,,,107,transfer,2.0,[2 3]
,,,,,,,,107,transfer,2.0,[8 6]
,,,,,,,,107,transfer,2.0,[5 3]
,,,,,,,,107,transfer,2.0,[2 7]
,,,,,,,,107,transfer,1.0,[8 4]
,,,,,,,,107,transfer,2.0,[4 6]
,,,,,,,,107,transfer,2.0,[5 1]
,,,,,,,,107,transfer,2.0,[1 7]
,,,,,,,,107,transfer,2.0,[6 1]
,,,,,,,,107,transfer,2.0,[8 3]
,,,,,,,,107,transfer,2.0,[2 8]
,,,,,,,,107,transfer,1.0,[7 4]
,,,,,,,,107,transfer,1.0,[1 6]
,,,,,,,,107,transfer,2.0,[3 5]
,,,,,,,,107,transfer,1.0,[1 8]
,,,,,,,,107,transfer,1.0,[3 4]
,,,,,,,,107,transfer,2.0,[8 1]
,,,,,,,,107,transfer,1.0,[2 4]
,,,,,,,,107,transfer,1.0,[7 8]
,,,,,,,,107,transfer,2.0,[5 1]
,,,,,,,,107,transfer,2.0,[6 2]
,,,,,,,,107,transfer,2.0,[5 7]
,,,,,,,,107,transfer,2.0,[2 5]
,,,,,,,,107,transfer,1.0,[7 4]
,,,,,,,,107,transfer,1.0,[5 4]
,,,,,,,,107,transfer,1.0,[5 2]
,,,,,,,,107,transfer,1.0,[5 6]
,,,,,,,,107,transfer,2.0,[6 3]
,,,,,,,,107,transfer,1.0,[8 4]
,,,,,,,,107,transfer,2.0,[6 7]
,,,,,,,,107,transfer,1.0,[3 6]
,,,,,,,,107,transfer,2.0,[4 8]
,,,,,,,,107,transfer,1.0,[3 2]
,,,,,,,,107,transfer,2.0,[2 6]
,,,,,,,,107,transfer,1.0,[7 6]
,,,,,,,,107,transfer,2.0,[8 7]
,,,,,,,,107,transfer,2.0,[4 6]
,,,,,,,,107,transfer,1.0,[7 6]
,,,,,,,,107,transfer,1.0,[3 8]
,,,,,,,,107,transfer,2.0,[2 7]
,,,,,,,,107,transfer,1.0,[6 2]
,,,,,,,,107,transfer,1.0,[6 4]
,,,,,,,,107,transfer,2.0,[4 7]
,,,,,,,,107,transfer,1.0,[2 8]
,,,,,,,,107,transfer,1.0,[1 4]
,,,,,,,,107,transfer,2.0,[4 5]
,,,,,,,,107,transfer,1.0,[7 8]
,,,,,,,,107,transfer,1.0,[1 8]
,,,,,,,,107,transfer,1.0,[8 2]
,,,,,,,,107,transfer,2.0,[6 3]
,,,,,,,,107,transfer,2.0,[4 8]
,,,,,,,,107,transfer,1.0,[5 6]
,,,,,,,,107,transfer,2.0,[4 1]
,,,,,,,,107,transfer,1.0,[2 4]
,,,,,,,,107,transfer,2.0,[1 7]
,,,,,,,,107,transfer,2.0,[6 5]
,,,,,,,,107,transfer,1.0,[3 4]
,,,,,,,,107,transfer,1.0,[7 2]
,,,,,,,,107,transfer,2.0,[8 5]
,,,,,,,,107,transfer,2.0,[1 5]
,,,,,,,,107,transfer,1.0,[3 5]
,,,,,,,,107,transfer,2.0,[4 2]
,,,,,,,,107,transfer,1.0,[7 5]
,,,,,,,,107,transfer,2.0,[5 7]
,,,,,,,,107,transfer,1.0,[6 8]
,,,,,,,,107,transfer,1.0,[7 2]
,,,,,,,,107,transfer,1.0,[3 6]
,,,,,,,,107,transfer,2.0,[2 6]
,,,,,,,,107,transfer,2.0,[6 5]
,,,,,,,,107,transfer,2.0,[1 3]
,,,,,,,,107,transfer,1.0,[5 4]
,,,,,,,,107,transfer,1.0,[3 8]
,,,,,,,,107,transfer,2.0,[4 2]
,,,,,,,,107,transfer,2.0,[4 1]
,,,,,,,,107,transfer,1.0,[7 3]
,,,,,,,,107,transfer,2.0,[2 3]
,,,,,,,,107,transfer,2.0,[6 7]
,,,,,,,,107,transfer,2.0,[4 3]
,,,,,,,,107,transfer,2.0,[2 5]
,,,,,,,,107,transfer,2.0,[4 7]
,,,,,,,,107,transfer,2.0,[2 1]
,,,,,,,,107,transfer,1.0,[8 2]
,,,,,,,,107,transfer,1.0,[1 3]
,,,,,,,,107,transfer,2.0,[3 7]
,,,,,,,,107,transfer,2.0,[8 6]
,,,,,,,,107,transfer,1.0,[1 4]
,,,,,,,,107,transfer,1.0,[7 5]
,,,,,,,,107,transfer,2.0,[3 7]
,,,,,,,,107,transfer,2.0,[8 7]
,,,,,,,,107,transfer,1.0,[6 8]
,,,,,,,,107,transfer,2.0,[6 1]
,,,,,,,,107,transfer,1.0,[5 8]
,,,,,,,,107,transfer,2.0,[4 3]
,,,,,,,,107,transfer,1.0,[5 3]
,,,,,,,,107,transfer,2.0,[2 1]
,,,,,,,,107,transfer,2.0,[8 1]
,,,,,,,,108,transfer,2.0,[6 4]
,,,,,,,,108,transfer,2.0,[2 5]
,,,,,,,,108,transfer,1.0,[8 6]
,,,,,,,,108,transfer,2.0,[5 7]
,,,,,,,,108,transfer,2.0,[7 3]
,,,,,,,,108,transfer,1.0,[4 5]
,,,,,,,,108,transfer,2.0,[2 1]
,,,,,,,,108,transfer,2.0,[2 4]
,,,,,,,,108,transfer,1.0,[4 3]
,,,,,,,,108,transfer,2.0,[6 8]
,,,,,,,,108,transfer,2.0,[4 1]
,,,,,,,,108,transfer,2.0,[3 4]
,,,,,,,,108,transfer,2.0,[6 3]
,,,,,,,,108,transfer,1.0,[2 7]
,,,,,,,,108,transfer,1.0,[2 4]
,,,,,,,,108,transfer,2.0,[6 4]
,,,,,,,,108,transfer,2.0,[5 8]
,,,,,,,,108,transfer,1.0,[4 8]
,,,,,,,,108,transfer,1.0,[4 8]
,,,,,,,,108,transfer,2.0,[8 1]
,,,,,,,,108,transfer,2.0,[6 1]
,,,,,,,,108,transfer,2.0,[2 3]
,,,,,,,,108,transfer,1.0,[1 3]
,,,,,,,,108,transfer,2.0,[5 2]
,,,,,,,,108,transfer,1.0,[1 3]
,,,,,,,,108,transfer,1.0,[2 6]
,,,,,,,,108,transfer,1.0,[3 5]
,,,,,,,,108,transfer,1.0,[1 5]
,,,,,,,,108,transfer,2.0,[5 4]
,,,,,,,,108,transfer,1.0,[8 5]
,,,,,,,,108,transfer,1.0,[1 4]
,,,,,,,,108,transfer,1.0,[1 2]
,,,,,,,,108,transfer,2.0,[7 2]
,,,,,,,,108,transfer,1.0,[3 7]
,,,,,,,,108,transfer,1.0,[3 6]
,,,,,,,,108,transfer,2.0,[6 2]
,,,,,,,,108,transfer,1.0,[2 8]
,,,,,,,,108,transfer,2.0,[5 4]
,,,,,,,,108,transfer,2.0,[3 1]
,,,,,,,,108,transfer,2.0,[2 1]
,,,,,,,,108,transfer,2.0,[7 8]
,,,,,,,,108,transfer,1.0,[1 6]
,,,,,,,,108,transfer,1.0,[6 5]
,,,,,,,,108,transfer,2.0,[6 8]
,,,,,,,,108,transfer,1.0,[1 7]
,,,,,,,,108,transfer,2.0,[8 1]
,,,,,,,,108,transfer,1.0,[3 6]
,,,,,,,,108,transfer,1.0,[2 8]
,,,,,,,,108,transfer,2.0,[8 2]
,,,,,,,,108,transfer,1.0,[4 5]
,,,,,,,,108,transfer,1.0,[1 8]
,,,,,,,,108,transfer,2.0,[7 2]
,,,,,,,,108,transfer,2.0,[6 1]
,,,,,,,,108,transfer,1.0,[2 3]
,,,,,,,,108,transfer,1.0,[3 8]
,,,,,,,,108,transfer,1.0,[2 7]
,,,,,,,,108,transfer,2.0,[7 8]
,,,,,,,,108,transfer,1.0,[4 7]
,,,,,,,,108,transfer,1.0,[1 8]
,,,,,,,,108,transfer,1.0,[4 7]
,,,,,,,,108,transfer,2.0,[6 2]
,,,,,,,,108,transfer,2.0,[3 2]
,,,,,,,,108,transfer,2.0,[5 1]
,,,,,,,,108,transfer,1.0,[8 6]
,,,,,,,,108,transfer,2.0,[6 7]
,,,,,,,,108,transfer,2.0,[7 4]
,,,,,,,,108,transfer,2.0,[5 6]
,,,,,,,,108,transfer,1.0,[1 4]
,,,,,,,,108,transfer,1.0,[7 5]
,,,,,,,,108,transfer,1.0,[4 6]
,,,,,,,,108,transfer,1.0,[3 8]
,,,,,,,,108,transfer,1.0,[7 3]
,,,,,,,,108,transfer,2.0,[8 2]
,,,,,,,,108,transfer,1.0,[7 5]
,,,,,,,,108,transfer,1.0,[4 2]
,,,,,,,,108,transfer,2.0,[8 3]
,,,,,,,,108,transfer,2.0,[8 4]
,,,,,,,,108,transfer,1.0,[2 5]
,,,,,,,,108,transfer,1.0,[1 2]
,,,,,,,,108,transfer,1.0,[1 5]
,,,,,,,,108,transfer,2.0,[4 1]
,,,,,,,,108,transfer,2.0,[6 3]
,,,,,,,,108,transfer,1.0,[7 6]
,,,,,,,,108,transfer,2.0,[5 3]
,,,,,,,,108,transfer,2.0,[5 3]
,,,,,,,,108,transfer,1.0,[3 7]
,,,,,,,,108,transfer,1.0,[7 6]
,,,,,,,,108,transfer,2.0,[5 8]
,,,,,,,,108,transfer,2.0,[5 6]
,,,,,,,,108,transfer,2.0,[5 1]
,,,,,,,,108,transfer,1.0,[2 6]
,,,,,,,,108,transfer,1.0,[3 5]
,,,,,,,,108,transfer,2.0,[6 7]
,,,,,,,,108,transfer,2.0,[5 7]
,,,,,,,,108,transfer,1.0,[8 7]
,,,,,,,,108,transfer,1.0,[4 6]
,,,,,,,,108,transfer,2.0,[7 4]
,,,,,,,,108,transfer,1.0,[1 6]
,,,,,,,,108,transfer,2.0,[4 3]
,,,,,,,,108,transfer,1.0,[8 5]
,,,,,,,,108,transfer,1.0,[1 7]
,,,,,,,,108,transfer,2.0,[3 2]
,,,,,,,,108,transfer,2.0,[5 2]
,,,,,,,,108,transfer,2.0,[7 1]
,,,,,,,,108,transfer,2.0,[6 5]
,,,,,,,,108,transfer,2.0,[7 1]
,,,,,,,,108,transfer,2.0,[3 1]
,,,,,,,,108,transfer,1.0,[8 7]
,,,,,,,,108,transfer,2.0,[3 4]
,,,,,,,,108,transfer,2.0,[8 3]
,,,,,,,,108,transfer,2.0,[4 2]
,,,,,,,,108,transfer,2.0,[8 4]
,,,,,,,,111,transfer,1.0,[7 8]
,,,,,,,,111,transfer,1.0,[5 6]
,,,,,,,,111,transfer,1.0,[7 3]
,,,,,,,,111,transfer,1.0,[1 3]
,,,,,,,,111,transfer,2.0,[2 1]
,,,,,,,,111,transfer,2.0,[2 7]
,,,,,,,,111,transfer,1.0,[5 8]
,,,,,,,,111,transfer,2.0,[2 7]
,,,,,,,,111,transfer,1.0,[7 3]
,,,,,,,,111,transfer,1.0,[7 5]
,,,,,,,,111,transfer,2.0,[4 5]
,,,,,,,,111,transfer,2.0,[8 3]
,,,,,,,,111,transfer,2.0,[6 3]
,,,,,,,,111,transfer,1.0,[4 2]
,,,,,,,,111,transfer,1.0,[7 2]
,,,,,,,,111,transfer,2.0,[4 8]
,,,,,,,,111,transfer,2.0,[5 3]
,,,,,,,,111,transfer,2.0,[8 7]
,,,,,,,,111,transfer,1.0,[8 4]
,,,,,,,,111,transfer,1.0,[5 2]
,,,,,,,,111,transfer,1.0,[3 4]
,,,,,,,,111,transfer,2.0,[8 4]
,,,,,,,,111,transfer,1.0,[1 4]
,,,,,,,,111,transfer,2.0,[4 6]
,,,,,,,,111,transfer,2.0,[8 5]
,,,,,,,,111,transfer,2.0,[8 3]
,,,,,,,,111,transfer,2.0,[6 3]
,,,,,,,,111,transfer,2.0,[4 7]
,,,,,,,,111,transfer,2.0,[5 1]
,,,,,,,,111,transfer,1.0,[6 4]
,,,,,,,,111,transfer,2.0,[4 5]
,,,,,,,,111,transfer,1.0,[8 6]
,,,,,,,,111,transfer,2.0,[6 1]
,,,,,,,,111,transfer,1.0,[7 2]
,,,,,,,,111,transfer,1.0,[1 2]
,,,,,,,,111,transfer,2.0,[8 5]
,,,,,,,,111,transfer,2.0,[3 7]
,,,,,,,,111,transfer,2.0,[4 3]
,,,,,,,,111,transfer,1.0,[8 2]
,,,,,,,,111,transfer,1.0,[2 6]
,,,,,,,,111,transfer,2.0,[4 3]
,,,,,,,,111,transfer,1.0,[1 8]
,,,,,,,,111,transfer,1.0,[3 6]
,,,,,,,,111,transfer,1.0,[1 6]
,,,,,,,,111,transfer,1.0,[1 8]
,,,,,,,,111,transfer,1.0,[1 2]
,,,,,,,,111,transfer,2.0,[8 6]
,,,,,,,,111,transfer,2.0,[8 1]
,,,,,,,,111,transfer,1.0,[7 1]
,,,,,,,,111,transfer,1.0,[3 6]
,,,,,,,,111,transfer,2.0,[5 7]
,,,,,,,,111,transfer,2.0,[4 2]
,,,,,,,,111,transfer,2.0,[3 1]
,,,,,,,,111,transfer,1.0,[5 2]
,,,,,,,,111,transfer,1.0,[7 6]
,,,,,,,,111,transfer,2.0,[8 7]
,,,,,,,,111,transfer,1.0,[7 6]
,,,,,,,,111,transfer,1.0,[1 4]
,,,,,,,,111,transfer,2.0,[6 5]
,,,,,,,,111,transfer,1.0,[5 4]
,,,,,,,,111,transfer,2.0,[4 8]
,,,,,,,,111,transfer,1.0,[2 5]
,,,,,,,,111,transfer,1.0,[3 5]
,,,,,,,,111,transfer,2.0,[6 4]
,,,,,,,,111,transfer,2.0,[4 1]
,,,,,,,,111,transfer,1.0,[2 5]
,,,,,,,,111,transfer,2.0,[6 7]
,,,,,,,,111,transfer,1.0,[7 4]
,,,,,,,,111,transfer,2.0,[3 1]
,,,,,,,,111,transfer,2.0,[5 3]
,,,,,,,,111,transfer,1.0,[1 5]
,,,,,,,,111,transfer,1.0,[3 2]
,,,,,,,,111,transfer,1.0,[6 8]
,,,,,,,,111,transfer,2.0,[2 3]
,,,,,,,,111,transfer,2.0,[8 2]
,,,,,,,,111,transfer,1.0,[1 7]
,,,,,,,,111,transfer,2.0,[2 8]
,,,,,,,,111,transfer,1.0,[3 2]
,,,,,,,,111,transfer,1.0,[7 4]
,,,,,,,,111,transfer,2.0,[7 1]
,,,,,,,,111,transfer,2.0,[2 1]
,,,,,,,,111,transfer,1.0,[2 6]
,,,,,,,,111,transfer,2.0,[5 8]
,,,,,,,,111,transfer,1.0,[4 6]
,,,,,,,,111,transfer,1.0,[7 5]
,,,,,,,,111,transfer,1.0,[3 5]
,,,,,,,,111,transfer,1.0,[2 4]
,,,,,,,,111,transfer,2.0,[5 1]
,,,,,,,,111,transfer,1.0,[1 3]
,,,,,,,,111,transfer,1.0,[7 8]
,,,,,,,,111,transfer,2.0,[5 4]
,,,,,,,,111,transfer,2.0,[2 8]
,,,,,,,,111,transfer,2.0,[5 6]
,,,,,,,,111,transfer,2.0,[6 7]
,,,,,,,,111,transfer,1.0,[1 6]
,,,,,,,,111,transfer,1.0,[1 7]
,,,,,,,,111,transfer,2.0,[4 1]
,,,,,,,,111,transfer,2.0,[3 7]
,,,,,,,,111,transfer,2.0,[4 7]
,,,,,,,,111,transfer,1.0,[2 4]
,,,,,,,,111,transfer,2.0,[6 2]
,,,,,,,,111,transfer,2.0,[5 7]
,,,,,,,,111,transfer,2.0,[6 8]
,,,,,,,,111,transfer,1.0,[3 4]
,,,,,,,,111,transfer,2.0,[6 5]
,,,,,,,,111,transfer,2.0,[6 1]
,,,,,,,,111,transfer,2.0,[8 1]
,,,,,,,,111,transfer,1.0,[1 5]
,,,,,,,,111,transfer,2.0,[2 3]
,,,,,,,,111,transfer,1.0,[3 8]
,,,,,,,,111,transfer,1.0,[3 8]
,,,,,,,,111,transfer,2.0,[6 2]
,,,,,,,,112,transfer,2.0,[8 2]
,,,,,,,,112,transfer,1.0,[6 4]
,,,,,,,,112,transfer,2.0,[7 1]
,,,,,,,,112,transfer,1.0,[2 4]
,,,,,,,,112,transfer,1.0,[1 3]
,,,,,,,,112,transfer,2.0,[5 7]
,,,,,,,,112,transfer,2.0,[2 1]
,,,,,,,,112,transfer,2.0,[6 5]
,,,,,,,,112,transfer,1.0,[7 2]
,,,,,,,,112,transfer,2.0,[2 3]
,,,,,,,,112,transfer,1.0,[3 8]
,,,,,,,,112,transfer,2.0,[4 8]
,,,,,,,,112,transfer,1.0,[3 6]
,,,,,,,,112,transfer,2.0,[4 1]
,,,,,,,,112,transfer,2.0,[5 3]
,,,,,,,,112,transfer,2.0,[5 2]
,,,,,,,,112,transfer,1.0,[2 4]
,,,,,,,,112,transfer,1.0,[7 8]
,,,,,,,,112,transfer,1.0,[3 5]
,,,,,,,,112,transfer,2.0,[5 3]
,,,,,,,,112,transfer,1.0,[7 5]
,,,,,,,,112,transfer,2.0,[7 2]
,,,,,,,,112,transfer,1.0,[3 7]
,,,,,,,,112,transfer,1.0,[1 5]
,,,,,,,,112,transfer,1.0,[1 8]
,,,,,,,,112,transfer,2.0,[4 7]
,,,,,,,,112,transfer,1.0,[2 5]
,,,,,,,,112,transfer,2.0,[3 1]
,,,,,,,,112,transfer,2.0,[4 3]
,,,,,,,,112,transfer,1.0,[7 8]
,,,,,,,,112,transfer,1.0,[5 6]
,,,,,,,,112,transfer,1.0,[3 4]
,,,,,,,,112,transfer,1.0,[3 5]
,,,,,,,,112,transfer,1.0,[5 6]
,,,,,,,,112,transfer,1.0,[7 4]
,,,,,,,,112,transfer,2.0,[6 7]
,,,,,,,,112,transfer,1.0,[1 4]
,,,,,,,,112,transfer,2.0,[5 7]
,,,,,,,,112,transfer,1.0,[1 4]
,,,,,,,,112,transfer,2.0,[8 1]
,,,,,,,,112,transfer,1.0,[5 8]
,,,,,,,,112,transfer,2.0,[6 8]
,,,,,,,,112,transfer,2.0,[8 7]
,,,,,,,,112,transfer,1.0,[7 6]
,,,,,,,,112,transfer,1.0,[1 7]
,,,,,,,,112,transfer,1.0,[3 4]
,,,,,,,,112,transfer,1.0,[1 2]
,,,,,,,,112,transfer,2.0,[4 8]
,,,,,,,,112,transfer,1.0,[2 7]
,,,,,,,,112,transfer,2.0,[8 3]
,,,,,,,,112,transfer,1.0,[8 6]
,,,,,,,,112,transfer,2.0,[2 1]
,,,,,,,,112,transfer,2.0,[4 3]
,,,,,,,,112,transfer,1.0,[8 4]
,,,,,,,,112,transfer,2.0,[6 1]
,,,,,,,,112,transfer,2.0,[7 1]
,,,,,,,,112,transfer,1.0,[3 7]
,,,,,,,,112,transfer,1.0,[2 6]
,,,,,,,,112,transfer,2.0,[8 1]
,,,,,,,,112,transfer,2.0,[6 1]
,,,,,,,,112,transfer,1.0,[2 8]
,,,,,,,,112,transfer,1.0,[2 8]
,,,,,,,,112,transfer,2.0,[2 3]
,,,,,,,,112,transfer,2.0,[2 7]
,,,,,,,,112,transfer,2.0,[5 1]
,,,,,,,,112,transfer,1.0,[5 4]
,,,,,,,,112,transfer,1.0,[5 4]
,,,,,,,,112,transfer,1.0,[2 6]
,,,,,,,,112,transfer,1.0,[7 6]
,,,,,,,,112,transfer,1.0,[1 7]
,,,,,,,,112,transfer,1.0,[3 8]
,,,,,,,,112,transfer,1.0,[3 6]
,,,,,,,,112,transfer,2.0,[6 3]
,,,,,,,,112,transfer,1.0,[1 3]
,,,,,,,,112,transfer,2.0,[6 8]
,,,,,,,,112,transfer,2.0,[5 1]
,,,,,,,,112,transfer,2.0,[8 7]
,,,,,,,,112,transfer,1.0,[1 2]
,,,,,,,,112,transfer,2.0,[6 2]
,,,,,,,,112,transfer,2.0,[8 5]
,,,,,,,,112,transfer,2.0,[6 7]
,,,,,,,,112,transfer,2.0,[4 1]
,,,,,,,,112,transfer,1.0,[1 6]
,,,,,,,,112,transfer,2.0,[4 5]
,,,,,,,,112,transfer,2.0,[7 5]
,,,,,,,,112,transfer,2.0,[6 3]
,,,,,,,,112,transfer,1.0,[5 2]
,,,,,,,,112,transfer,1.0,[5 8]
,,,,,,,,112,transfer,2.0,[4 5]
,,,,,,,,112,transfer,1.0,[7 4]
,,,,,,,,112,transfer,2.0,[8 3]
,,,,,,,,112,transfer,1.0,[8 6]
,,,,,,,,112,transfer,1.0,[8 4]
,,,,,,,,112,transfer,1.0,[8 2]
,,,,,,,,112,transfer,2.0,[4 6]
,,,,,,,,112,transfer,2.0,[7 3]
,,,,,,,,112,transfer,2.0,[6 5]
,,,,,,,,112,transfer,1.0,[8 5]
,,,,,,,,112,transfer,1.0,[1 6]
,,,,,,,,112,transfer,2.0,[2 5]
,,,,,,,,112,transfer,1.0,[4 6]
,,,,,,,,112,transfer,2.0,[1 8]
,,,,,,,,112,transfer,1.0,[3 2]
,,,,,,,,112,transfer,2.0,[6 2]
,,,,,,,,112,transfer,2.0,[4 2]
,,,,,,,,112,transfer,1.0,[6 4]
,,,,,,,,112,transfer,2.0,[7 3]
,,,,,,,,112,transfer,2.0,[4 2]
,,,,,,,,112,transfer,2.0,[4 7]
,,,,,,,,112,transfer,2.0,[1 5]
,,,,,,,,112,transfer,2.0,[3 1]
,,,,,,,,112,transfer,1.0,[3 2]
,,,,,,,,115,transfer,1.0,[1 8]
,,,,,,,,115,transfer,2.0,[3 7]
,,,,,,,,115,transfer,1.0,[1 3]
,,,,,,,,115,transfer,2.0,[1 5]
,,,,,,,,115,transfer,2.0,[3 5]
,,,,,,,,115,transfer,2.0,[1 7]
,,,,,,,,115,transfer,2.0,[8 7]
,,,,,,,,115,transfer,1.0,[1 2]
,,,,,,,,115,transfer,1.0,[5 8]
,,,,,,,,115,transfer,1.0,[6 2]
,,,,,,,,115,transfer,1.0,[4 6]
,,,,,,,,115,transfer,2.0,[2 1]
,,,,,,,,115,transfer,2.0,[8 5]
,,,,,,,,115,transfer,1.0,[7 4]
,,,,,,,,115,transfer,1.0,[3 6]
,,,,,,,,115,transfer,1.0,[2 6]
,,,,,,,,115,transfer,2.0,[1 7]
,,,,,,,,115,transfer,1.0,[3 8]
,,,,,,,,115,transfer,1.0,[7 3]
,,,,,,,,115,transfer,2.0,[8 5]
,,,,,,,,115,transfer,1.0,[1 6]
,,,,,,,,115,transfer,2.0,[2 6]
,,,,,,,,115,transfer,2.0,[5 3]
,,,,,,,,115,transfer,1.0,[5 8]
,,,,,,,,115,transfer,1.0,[3 5]
,,,,,,,,115,transfer,1.0,[5 2]
,,,,,,,,115,transfer,2.0,[5 7]
,,,,,,,,115,transfer,1.0,[3 6]
,,,,,,,,115,transfer,1.0,[7 6]
,,,,,,,,115,transfer,2.0,[2 1]
,,,,,,,,115,transfer,2.0,[5 7]
,,,,,,,,115,transfer,2.0,[2 5]
,,,,,,,,115,transfer,2.0,[4 3]
,,,,,,,,115,transfer,1.0,[5 2]
,,,,,,,,115,transfer,2.0,[8 3]
,,,,,,,,115,transfer,2.0,[2 4]
,,,,,,,,115,transfer,2.0,[2 3]
,,,,,,,,115,transfer,1.0,[7 4]
,,,,,,,,115,transfer,2.0,[4 7]
,,,,,,,,115,transfer,2.0,[6 1]
,,,,,,,,115,transfer,1.0,[7 8]
,,,,,,,,115,transfer,1.0,[3 4]
,,,,,,,,115,transfer,2.0,[4 1]
,,,,,,,,115,transfer,1.0,[7 3]
,,,,,,,,115,transfer,2.0,[4 5]
,,,,,,,,115,transfer,1.0,[3 8]
,,,,,,,,115,transfer,1.0,[1 4]
,,,,,,,,115,transfer,1.0,[5 4]
,,,,,,,,115,transfer,2.0,[8 4]
,,,,,,,,115,transfer,1.0,[7 1]
,,,,,,,,115,transfer,1.0,[8 6]
,,,,,,,,115,transfer,1.0,[5 6]
,,,,,,,,115,transfer,1.0,[6 2]
,,,,,,,,115,transfer,1.0,[5 6]
,,,,,,,,115,transfer,1.0,[1 2]
,,,,,,,,115,transfer,2.0,[2 7]
,,,,,,,,115,transfer,2.0,[6 4]
,,,,,,,,115,transfer,2.0,[2 4]
,,,,,,,,115,transfer,2.0,[6 8]
,,,,,,,,115,transfer,1.0,[7 2]
,,,,,,,,115,transfer,2.0,[5 3]
,,,,,,,,115,transfer,1.0,[5 4]
,,,,,,,,115,transfer,1.0,[1 8]
,,,,,,,,115,transfer,2.0,[5 1]
,,,,,,,,115,transfer,2.0,[5 1]
,,,,,,,,115,transfer,2.0,[8 1]
,,,,,,,,115,transfer,2.0,[2 8]
,,,,,,,,115,transfer,1.0,[1 5]
,,,,,,,,115,transfer,1.0,[7 1]
,,,,,,,,115,transfer,2.0,[8 1]
,,,,,,,,115,transfer,1.0,[8 2]
,,,,,,,,115,transfer,2.0,[2 3]
,,,,,,,,115,transfer,1.0,[3 2]
,,,,,,,,115,transfer,1.0,[8 2]
,,,,,,,,115,transfer,1.0,[7 5]
,,,,,,,,115,transfer,1.0,[1 6]
,,,,,,,,115,transfer,2.0,[6 1]
,,,,,,,,115,transfer,2.0,[2 8]
,,,,,,,,115,transfer,2.0,[6 3]
,,,,,,,,115,transfer,2.0,[8 7]
,,,,,,,,115,transfer,1.0,[3 2]
,,,,,,,,115,transfer,2.0,[6 7]
,,,,,,,,115,transfer,1.0,[3 1]
,,,,,,,,115,transfer,2.0,[6 5]
,,,,,,,,115,transfer,1.0,[1 3]
,,,,,,,,115,transfer,2.0,[6 5]
,,,,,,,,115,transfer,1.0,[7 6]
,,,,,,,,115,transfer,2.0,[6 3]
,,,,,,,,115,transfer,2.0,[4 1]
,,,,,,,,115,transfer,2.0,[6 8]
,,,,,,,,115,transfer,1.0,[7 8]
,,,,,,,,115,transfer,1.0,[4 2]
,,,,,,,,115,transfer,1.0,[4 5]
,,,,,,,,115,transfer,2.0,[4 8]
,,,,,,,,115,transfer,1.0,[1 4]
,,,,,,,,115,transfer,1.0,[8 4]
,,,,,,,,115,transfer,2.0,[2 7]
,,,,,,,,115,transfer,1.0,[4 2]
,,,,,,,,115,transfer,2.0,[6 7]
